split_a,class_a,filename_a,path_a,split_b,class_b,filename_b,path_b,phash_distance,same_class,normalized_pixel_correlation,structural_similarity,meets_exclusion_rule
train,pituitary,Tr-pi_814.jpg,data/Training/pituitary/Tr-pi_814.jpg,validation,pituitary,Tr-pi_948.jpg,data/Training/pituitary/Tr-pi_948.jpg,64,True,0.641875708418087,0.5402607917785645,False
train,pituitary,Tr-pi_823.jpg,data/Training/pituitary/Tr-pi_823.jpg,validation,pituitary,Tr-pi_1032.jpg,data/Training/pituitary/Tr-pi_1032.jpg,64,True,0.7767821064076511,0.5910649299621582,False
test,pituitary,Tr-pi_899.jpg,data/Training/pituitary/Tr-pi_899.jpg,train,pituitary,Tr-pi_425.jpg,data/Training/pituitary/Tr-pi_425.jpg,64,True,0.6140778208602535,0.4709244966506958,False
train,pituitary,Tr-pi_902.jpg,data/Training/pituitary/Tr-pi_902.jpg,validation,pituitary,Tr-pi_248.jpg,data/Training/pituitary/Tr-pi_248.jpg,64,True,0.6754717431489674,0.47260722517967224,False
test,pituitary,Tr-pi_920.jpg,data/Training/pituitary/Tr-pi_920.jpg,validation,pituitary,Tr-pi_1226.jpg,data/Training/pituitary/Tr-pi_1226.jpg,64,True,0.6553510951382435,0.6335386037826538,False
train,pituitary,Tr-pi_976.jpg,data/Training/pituitary/Tr-pi_976.jpg,validation,pituitary,Te-pi_123.jpg,data/Testing/pituitary/Te-pi_123.jpg,64,True,0.647699038496439,0.5262526273727417,False
train,pituitary,Tr-pi_999.jpg,data/Training/pituitary/Tr-pi_999.jpg,validation,pituitary,Tr-pi_664.jpg,data/Training/pituitary/Tr-pi_664.jpg,64,True,0.7568869764670868,0.6123165488243103,False
train,glioma,Te-gl_113.jpg,data/Testing/glioma/Te-gl_113.jpg,validation,glioma,Tr-gl_889.jpg,data/Training/glioma/Tr-gl_889.jpg,66,True,0.6373208788323367,0.5463908910751343,False
train,glioma,Te-gl_119.jpg,data/Testing/glioma/Te-gl_119.jpg,validation,meningioma,Tr-me_1230.jpg,data/Training/meningioma/Tr-me_1230.jpg,66,False,0.6712460778212337,0.5543704628944397,False
train,glioma,Te-gl_132.jpg,data/Testing/glioma/Te-gl_132.jpg,validation,meningioma,Tr-me_699.jpg,data/Training/meningioma/Tr-me_699.jpg,66,False,0.5497736293284192,0.37675297260284424,False
train,glioma,Te-gl_134.jpg,data/Testing/glioma/Te-gl_134.jpg,validation,glioma,Tr-gl_959.jpg,data/Training/glioma/Tr-gl_959.jpg,66,True,0.5517295705735704,0.5202116370201111,False
train,glioma,Te-gl_150.jpg,data/Testing/glioma/Te-gl_150.jpg,validation,glioma,Tr-gl_550.jpg,data/Training/glioma/Tr-gl_550.jpg,66,True,0.6624731646486975,0.6163253784179688,False
train,glioma,Te-gl_192.jpg,data/Testing/glioma/Te-gl_192.jpg,validation,glioma,Tr-gl_956.jpg,data/Training/glioma/Tr-gl_956.jpg,66,True,0.5568897788731659,0.5641384124755859,False
train,glioma,Te-gl_198.jpg,data/Testing/glioma/Te-gl_198.jpg,validation,glioma,Tr-gl_1224.jpg,data/Training/glioma/Tr-gl_1224.jpg,66,True,0.7121406615415335,0.7026430368423462,False
train,glioma,Te-gl_199.jpg,data/Testing/glioma/Te-gl_199.jpg,validation,glioma,Tr-gl_458.jpg,data/Training/glioma/Tr-gl_458.jpg,66,True,0.48372790312783887,0.5033524036407471,False
train,glioma,Te-gl_2.jpg,data/Testing/glioma/Te-gl_2.jpg,validation,glioma,Tr-gl_807.jpg,data/Training/glioma/Tr-gl_807.jpg,66,True,0.8031158956127579,0.7591206431388855,False
train,glioma,Te-gl_207.jpg,data/Testing/glioma/Te-gl_207.jpg,validation,glioma,Tr-gl_677.jpg,data/Training/glioma/Tr-gl_677.jpg,66,True,0.6655363017540842,0.5453238487243652,False
train,glioma,Te-gl_222.jpg,data/Testing/glioma/Te-gl_222.jpg,validation,pituitary,Te-pi_26.jpg,data/Testing/pituitary/Te-pi_26.jpg,66,False,0.5090335273077805,0.4977918565273285,False
train,glioma,Te-gl_24.jpg,data/Testing/glioma/Te-gl_24.jpg,validation,glioma,Tr-gl_1017.jpg,data/Training/glioma/Tr-gl_1017.jpg,66,True,0.861355219362229,0.7752575278282166,False
train,glioma,Te-gl_265.jpg,data/Testing/glioma/Te-gl_265.jpg,validation,glioma,Tr-gl_889.jpg,data/Training/glioma/Tr-gl_889.jpg,66,True,0.6200679126627283,0.5787521004676819,False
test,glioma,Te-gl_269.jpg,data/Testing/glioma/Te-gl_269.jpg,train,glioma,Tr-gl_387.jpg,data/Training/glioma/Tr-gl_387.jpg,66,True,0.7689150808250501,0.7589015960693359,False
train,glioma,Te-gl_287.jpg,data/Testing/glioma/Te-gl_287.jpg,validation,glioma,Tr-gl_1032.jpg,data/Training/glioma/Tr-gl_1032.jpg,66,True,0.726057052310753,0.6208109259605408,False
train,glioma,Te-gl_289.jpg,data/Testing/glioma/Te-gl_289.jpg,validation,glioma,Tr-gl_176.jpg,data/Training/glioma/Tr-gl_176.jpg,66,True,0.7488329126820606,0.7193729877471924,False
test,glioma,Te-gl_300.jpg,data/Testing/glioma/Te-gl_300.jpg,validation,glioma,Tr-gl_741.jpg,data/Training/glioma/Tr-gl_741.jpg,66,True,0.7146417158497236,0.6226404905319214,False
train,glioma,Te-gl_332.jpg,data/Testing/glioma/Te-gl_332.jpg,validation,glioma,Tr-gl_754.jpg,data/Training/glioma/Tr-gl_754.jpg,66,True,0.577419581285444,0.5564708113670349,False
train,glioma,Te-gl_337.jpg,data/Testing/glioma/Te-gl_337.jpg,validation,meningioma,Tr-me_1266.jpg,data/Training/meningioma/Tr-me_1266.jpg,66,False,0.726170269737457,0.555830717086792,False
train,glioma,Te-gl_366.jpg,data/Testing/glioma/Te-gl_366.jpg,validation,glioma,Tr-gl_988.jpg,data/Training/glioma/Tr-gl_988.jpg,66,True,0.735254878737676,0.7329759001731873,False
test,glioma,Te-gl_396.jpg,data/Testing/glioma/Te-gl_396.jpg,validation,glioma,Tr-gl_1217.jpg,data/Training/glioma/Tr-gl_1217.jpg,66,True,0.8272310399517222,0.7880859375,False
train,glioma,Te-gl_51.jpg,data/Testing/glioma/Te-gl_51.jpg,validation,glioma,Tr-gl_718.jpg,data/Training/glioma/Tr-gl_718.jpg,66,True,0.6552021732411408,0.5517827868461609,False
train,glioma,Te-gl_81.jpg,data/Testing/glioma/Te-gl_81.jpg,validation,glioma,Te-gl_271.jpg,data/Testing/glioma/Te-gl_271.jpg,66,True,0.7631213129955761,0.632238507270813,False
train,meningioma,Te-me_145.jpg,data/Testing/meningioma/Te-me_145.jpg,validation,glioma,Te-gl_70.jpg,data/Testing/glioma/Te-gl_70.jpg,66,False,0.7685860054675822,0.672788143157959,False
train,meningioma,Te-me_169.jpg,data/Testing/meningioma/Te-me_169.jpg,validation,pituitary,Tr-pi_1176.jpg,data/Training/pituitary/Tr-pi_1176.jpg,66,False,0.6107973058955553,0.5605025887489319,False
train,meningioma,Te-me_196.jpg,data/Testing/meningioma/Te-me_196.jpg,validation,meningioma,Tr-me_196.jpg,data/Training/meningioma/Tr-me_196.jpg,66,True,0.7496564237750223,0.6311962604522705,False
test,meningioma,Te-me_261.jpg,data/Testing/meningioma/Te-me_261.jpg,validation,glioma,Te-gl_146.jpg,data/Testing/glioma/Te-gl_146.jpg,66,False,0.7046675888669657,0.6731510162353516,False
train,meningioma,Te-me_269.jpg,data/Testing/meningioma/Te-me_269.jpg,validation,meningioma,Tr-me_690.jpg,data/Training/meningioma/Tr-me_690.jpg,66,True,0.7667079196343392,0.7209223508834839,False
train,meningioma,Te-me_32.jpg,data/Testing/meningioma/Te-me_32.jpg,validation,meningioma,Tr-me_540.jpg,data/Training/meningioma/Tr-me_540.jpg,66,True,0.7496619716779523,0.6163985729217529,False
train,meningioma,Te-me_33.jpg,data/Testing/meningioma/Te-me_33.jpg,validation,notumor,Tr-no_610.jpg,data/Training/notumor/Tr-no_610.jpg,66,False,0.7110466205725962,0.5768859386444092,False
train,meningioma,Te-me_88.jpg,data/Testing/meningioma/Te-me_88.jpg,validation,meningioma,Tr-me_540.jpg,data/Training/meningioma/Tr-me_540.jpg,66,True,0.5631542216601505,0.436413437128067,False
test,notumor,Te-no_137.jpg,data/Testing/notumor/Te-no_137.jpg,validation,notumor,Tr-no_282.jpg,data/Training/notumor/Tr-no_282.jpg,66,True,0.7117304275776946,0.567040205001831,False
test,pituitary,Te-pi_107.jpg,data/Testing/pituitary/Te-pi_107.jpg,validation,meningioma,Te-me_30.jpg,data/Testing/meningioma/Te-me_30.jpg,66,False,0.610870225166087,0.2600176930427551,False
test,pituitary,Te-pi_134.jpg,data/Testing/pituitary/Te-pi_134.jpg,validation,pituitary,Tr-pi_296.jpg,data/Training/pituitary/Tr-pi_296.jpg,66,True,0.6733454533831786,0.6331666707992554,False
train,pituitary,Te-pi_151.jpg,data/Testing/pituitary/Te-pi_151.jpg,validation,pituitary,Tr-pi_1226.jpg,data/Training/pituitary/Tr-pi_1226.jpg,66,True,0.7013947330653207,0.6376871466636658,False
train,pituitary,Te-pi_153.jpg,data/Testing/pituitary/Te-pi_153.jpg,validation,pituitary,Tr-pi_560.jpg,data/Training/pituitary/Tr-pi_560.jpg,66,True,0.4625635964775861,0.4384469985961914,False
train,pituitary,Te-pi_201.jpg,data/Testing/pituitary/Te-pi_201.jpg,validation,glioma,Tr-gl_1332.jpg,data/Training/glioma/Tr-gl_1332.jpg,66,False,0.5770712388157044,0.4264063537120819,False
train,pituitary,Te-pi_205.jpg,data/Testing/pituitary/Te-pi_205.jpg,validation,pituitary,Te-pi_155.jpg,data/Testing/pituitary/Te-pi_155.jpg,66,True,0.6110927105126829,0.4850631058216095,False
train,pituitary,Te-pi_208.jpg,data/Testing/pituitary/Te-pi_208.jpg,validation,pituitary,Te-pi_155.jpg,data/Testing/pituitary/Te-pi_155.jpg,66,True,0.7146522032748457,0.5537137389183044,False
train,pituitary,Te-pi_213.jpg,data/Testing/pituitary/Te-pi_213.jpg,validation,pituitary,Tr-pi_1238.jpg,data/Training/pituitary/Tr-pi_1238.jpg,66,True,0.70123822844724,0.6083866357803345,False
train,pituitary,Te-pi_220.jpg,data/Testing/pituitary/Te-pi_220.jpg,validation,glioma,Te-gl_147.jpg,data/Testing/glioma/Te-gl_147.jpg,66,False,0.5721057208080763,0.4532789885997772,False
train,pituitary,Te-pi_229.jpg,data/Testing/pituitary/Te-pi_229.jpg,validation,pituitary,Tr-pi_463.jpg,data/Training/pituitary/Tr-pi_463.jpg,66,True,0.6165395856600296,0.4514252543449402,False
train,pituitary,Te-pi_247.jpg,data/Testing/pituitary/Te-pi_247.jpg,validation,meningioma,Tr-me_1126.jpg,data/Training/meningioma/Tr-me_1126.jpg,66,False,0.6080263344729441,0.4250909090042114,False
train,pituitary,Te-pi_273.jpg,data/Testing/pituitary/Te-pi_273.jpg,validation,meningioma,Tr-me_1147.jpg,data/Training/meningioma/Tr-me_1147.jpg,66,False,0.5888910037624799,0.5709311962127686,False
train,pituitary,Te-pi_279.jpg,data/Testing/pituitary/Te-pi_279.jpg,validation,pituitary,Tr-pi_296.jpg,data/Training/pituitary/Tr-pi_296.jpg,66,True,0.646929771856289,0.6115744709968567,False
train,pituitary,Te-pi_284.jpg,data/Testing/pituitary/Te-pi_284.jpg,validation,pituitary,Tr-pi_621.jpg,data/Training/pituitary/Tr-pi_621.jpg,66,True,0.5972416831869056,0.5961852073669434,False
train,pituitary,Te-pi_291.jpg,data/Testing/pituitary/Te-pi_291.jpg,validation,pituitary,Te-pi_132.jpg,data/Testing/pituitary/Te-pi_132.jpg,66,True,0.6458900560730844,0.546725332736969,False
train,pituitary,Te-pi_296.jpg,data/Testing/pituitary/Te-pi_296.jpg,validation,pituitary,Tr-pi_463.jpg,data/Training/pituitary/Tr-pi_463.jpg,66,True,0.6286212704852381,0.4670060873031616,False
train,pituitary,Te-pi_329.jpg,data/Testing/pituitary/Te-pi_329.jpg,validation,pituitary,Tr-pi_149.jpg,data/Training/pituitary/Tr-pi_149.jpg,66,True,0.5689970025764022,0.5184641480445862,False
test,pituitary,Te-pi_340.jpg,data/Testing/pituitary/Te-pi_340.jpg,validation,pituitary,Tr-pi_1238.jpg,data/Training/pituitary/Tr-pi_1238.jpg,66,True,0.6282826292944278,0.4487716257572174,False
train,pituitary,Te-pi_355.jpg,data/Testing/pituitary/Te-pi_355.jpg,validation,pituitary,Tr-pi_1232.jpg,data/Training/pituitary/Tr-pi_1232.jpg,66,True,0.806077726065937,0.602560818195343,False
train,pituitary,Te-pi_38.jpg,data/Testing/pituitary/Te-pi_38.jpg,validation,pituitary,Tr-pi_236.jpg,data/Training/pituitary/Tr-pi_236.jpg,66,True,0.6466608772369931,0.5095866322517395,False
train,pituitary,Te-pi_48.jpg,data/Testing/pituitary/Te-pi_48.jpg,validation,pituitary,Te-pi_123.jpg,data/Testing/pituitary/Te-pi_123.jpg,66,True,0.7537629168396826,0.5810508728027344,False
test,pituitary,Te-pi_56.jpg,data/Testing/pituitary/Te-pi_56.jpg,validation,glioma,Tr-gl_1332.jpg,data/Training/glioma/Tr-gl_1332.jpg,66,False,0.4902743104126756,0.48439615964889526,False
train,pituitary,Te-pi_71.jpg,data/Testing/pituitary/Te-pi_71.jpg,validation,pituitary,Te-pi_22.jpg,data/Testing/pituitary/Te-pi_22.jpg,66,True,0.5631037520998919,0.4688210189342499,False
train,glioma,Tr-gl_10.jpg,data/Training/glioma/Tr-gl_10.jpg,validation,glioma,Tr-gl_253.jpg,data/Training/glioma/Tr-gl_253.jpg,66,True,0.5396543071963454,0.46198952198028564,False
train,glioma,Tr-gl_1004.jpg,data/Training/glioma/Tr-gl_1004.jpg,validation,meningioma,Te-me_140.jpg,data/Testing/meningioma/Te-me_140.jpg,66,False,0.6733445134108895,0.5978192090988159,False
train,glioma,Tr-gl_102.jpg,data/Training/glioma/Tr-gl_102.jpg,validation,glioma,Te-gl_347.jpg,data/Testing/glioma/Te-gl_347.jpg,66,True,0.7352225630749212,0.6551408767700195,False
train,glioma,Tr-gl_1022.jpg,data/Training/glioma/Tr-gl_1022.jpg,validation,glioma,Te-gl_60.jpg,data/Testing/glioma/Te-gl_60.jpg,66,True,0.7799539389012765,0.6571682691574097,False
test,glioma,Tr-gl_1042.jpg,data/Training/glioma/Tr-gl_1042.jpg,validation,glioma,Tr-gl_752.jpg,data/Training/glioma/Tr-gl_752.jpg,66,True,0.7253158671359266,0.6309118270874023,False
train,glioma,Tr-gl_1043.jpg,data/Training/glioma/Tr-gl_1043.jpg,validation,glioma,Tr-gl_253.jpg,data/Training/glioma/Tr-gl_253.jpg,66,True,0.6471007598555354,0.525001049041748,False
test,glioma,Tr-gl_1047.jpg,data/Training/glioma/Tr-gl_1047.jpg,validation,meningioma,Tr-me_899.jpg,data/Training/meningioma/Tr-me_899.jpg,66,False,0.7267787767309,0.5954646468162537,False
train,glioma,Tr-gl_1083.jpg,data/Training/glioma/Tr-gl_1083.jpg,validation,glioma,Tr-gl_192.jpg,data/Training/glioma/Tr-gl_192.jpg,66,True,0.6783576215361442,0.5969125032424927,False
train,glioma,Tr-gl_1108.jpg,data/Training/glioma/Tr-gl_1108.jpg,validation,glioma,Tr-gl_977.jpg,data/Training/glioma/Tr-gl_977.jpg,66,True,0.6252749981420711,0.6465638875961304,False
train,glioma,Tr-gl_1126.jpg,data/Training/glioma/Tr-gl_1126.jpg,validation,glioma,Te-gl_37.jpg,data/Testing/glioma/Te-gl_37.jpg,66,True,0.6481254719532596,0.6223227977752686,False
train,glioma,Tr-gl_1153.jpg,data/Training/glioma/Tr-gl_1153.jpg,validation,glioma,Tr-gl_244.jpg,data/Training/glioma/Tr-gl_244.jpg,66,True,0.7373680844719158,0.6922768354415894,False
train,glioma,Tr-gl_119.jpg,data/Training/glioma/Tr-gl_119.jpg,validation,glioma,Tr-gl_32.jpg,data/Training/glioma/Tr-gl_32.jpg,66,True,0.7597186631376585,0.698257327079773,False
train,glioma,Tr-gl_1203.jpg,data/Training/glioma/Tr-gl_1203.jpg,validation,meningioma,Tr-me_299.jpg,data/Training/meningioma/Tr-me_299.jpg,66,False,0.6840327263807295,0.48095598816871643,False
train,glioma,Tr-gl_1216.jpg,data/Training/glioma/Tr-gl_1216.jpg,validation,glioma,Tr-gl_851.jpg,data/Training/glioma/Tr-gl_851.jpg,66,True,0.6315783506156251,0.573117733001709,False
train,glioma,Tr-gl_1226.jpg,data/Training/glioma/Tr-gl_1226.jpg,validation,glioma,Tr-gl_1172.jpg,data/Training/glioma/Tr-gl_1172.jpg,66,True,0.5987950205621828,0.5545303821563721,False
test,glioma,Tr-gl_1250.jpg,data/Training/glioma/Tr-gl_1250.jpg,validation,glioma,Tr-gl_807.jpg,data/Training/glioma/Tr-gl_807.jpg,66,True,0.820368660058559,0.7704977989196777,False
train,glioma,Tr-gl_1251.jpg,data/Training/glioma/Tr-gl_1251.jpg,validation,glioma,Tr-gl_959.jpg,data/Training/glioma/Tr-gl_959.jpg,66,True,0.5594832498147281,0.5768944025039673,False
train,glioma,Tr-gl_1260.jpg,data/Training/glioma/Tr-gl_1260.jpg,validation,meningioma,Tr-me_246.jpg,data/Training/meningioma/Tr-me_246.jpg,66,False,0.8156246869986123,0.6429322957992554,False
test,glioma,Tr-gl_1261.jpg,data/Training/glioma/Tr-gl_1261.jpg,validation,glioma,Tr-gl_1114.jpg,data/Training/glioma/Tr-gl_1114.jpg,66,True,0.6660562749568312,0.46802347898483276,False
test,glioma,Tr-gl_1274.jpg,data/Training/glioma/Tr-gl_1274.jpg,validation,meningioma,Tr-me_408.jpg,data/Training/meningioma/Tr-me_408.jpg,66,False,0.8808180812033176,0.7527784109115601,False
test,glioma,Tr-gl_1299.jpg,data/Training/glioma/Tr-gl_1299.jpg,validation,pituitary,Tr-pi_901.jpg,data/Training/pituitary/Tr-pi_901.jpg,66,False,0.5919367650005586,0.5091196298599243,False
train,glioma,Tr-gl_1338.jpg,data/Training/glioma/Tr-gl_1338.jpg,validation,glioma,Tr-gl_626.jpg,data/Training/glioma/Tr-gl_626.jpg,66,True,0.7426252237731054,0.6288102865219116,False
train,glioma,Tr-gl_135.jpg,data/Training/glioma/Tr-gl_135.jpg,validation,glioma,Tr-gl_766.jpg,data/Training/glioma/Tr-gl_766.jpg,66,True,0.6769949026701663,0.6171578168869019,False
train,glioma,Tr-gl_1352.jpg,data/Training/glioma/Tr-gl_1352.jpg,validation,meningioma,Tr-me_899.jpg,data/Training/meningioma/Tr-me_899.jpg,66,False,0.6819255863901158,0.5571767091751099,False
train,glioma,Tr-gl_1356.jpg,data/Training/glioma/Tr-gl_1356.jpg,validation,glioma,Tr-gl_1032.jpg,data/Training/glioma/Tr-gl_1032.jpg,66,True,0.8084394755395721,0.6576796770095825,False
train,glioma,Tr-gl_1360.jpg,data/Training/glioma/Tr-gl_1360.jpg,validation,meningioma,Te-me_131.jpg,data/Testing/meningioma/Te-me_131.jpg,66,False,0.7412626860371904,0.6556605100631714,False
train,glioma,Tr-gl_1363.jpg,data/Training/glioma/Tr-gl_1363.jpg,validation,glioma,Tr-gl_141.jpg,data/Training/glioma/Tr-gl_141.jpg,66,True,0.6117118728512415,0.6779366135597229,False
train,glioma,Tr-gl_1394.jpg,data/Training/glioma/Tr-gl_1394.jpg,validation,meningioma,Tr-me_866.jpg,data/Training/meningioma/Tr-me_866.jpg,66,False,0.6262197179791866,0.6074753999710083,False
test,glioma,Tr-gl_1395.jpg,data/Training/glioma/Tr-gl_1395.jpg,train,glioma,Te-gl_148.jpg,data/Testing/glioma/Te-gl_148.jpg,66,True,0.5086560100992842,0.5614954829216003,False
train,glioma,Tr-gl_186.jpg,data/Training/glioma/Tr-gl_186.jpg,validation,glioma,Tr-gl_273.jpg,data/Training/glioma/Tr-gl_273.jpg,66,True,0.7344235831075406,0.6490622758865356,False
train,glioma,Tr-gl_188.jpg,data/Training/glioma/Tr-gl_188.jpg,validation,glioma,Tr-gl_1115.jpg,data/Training/glioma/Tr-gl_1115.jpg,66,True,0.6791835905796916,0.5706671476364136,False
train,glioma,Tr-gl_223.jpg,data/Training/glioma/Tr-gl_223.jpg,validation,glioma,Tr-gl_1114.jpg,data/Training/glioma/Tr-gl_1114.jpg,66,True,0.7144810196476784,0.5617008209228516,False
train,glioma,Tr-gl_242.jpg,data/Training/glioma/Tr-gl_242.jpg,validation,glioma,Te-gl_37.jpg,data/Testing/glioma/Te-gl_37.jpg,66,True,0.6316380747834739,0.6162099838256836,False
test,glioma,Tr-gl_243.jpg,data/Training/glioma/Tr-gl_243.jpg,validation,meningioma,Tr-me_1021.jpg,data/Training/meningioma/Tr-me_1021.jpg,66,False,0.780812581642749,0.6055299639701843,False
test,glioma,Tr-gl_247.jpg,data/Training/glioma/Tr-gl_247.jpg,train,glioma,Tr-gl_521.jpg,data/Training/glioma/Tr-gl_521.jpg,66,True,0.7462196380856796,0.674087643623352,False
train,glioma,Tr-gl_272.jpg,data/Training/glioma/Tr-gl_272.jpg,validation,meningioma,Tr-me_782.jpg,data/Training/meningioma/Tr-me_782.jpg,66,False,0.7459730344281067,0.616115152835846,False
train,glioma,Tr-gl_28.jpg,data/Training/glioma/Tr-gl_28.jpg,validation,meningioma,Tr-me_1192.jpg,data/Training/meningioma/Tr-me_1192.jpg,66,False,0.7690520776786439,0.6473153233528137,False
test,glioma,Tr-gl_29.jpg,data/Training/glioma/Tr-gl_29.jpg,validation,glioma,Te-gl_123.jpg,data/Testing/glioma/Te-gl_123.jpg,66,True,0.7701580789162539,0.732345461845398,False
train,glioma,Tr-gl_337.jpg,data/Training/glioma/Tr-gl_337.jpg,validation,glioma,Tr-gl_253.jpg,data/Training/glioma/Tr-gl_253.jpg,66,True,0.6239581156633422,0.4821232259273529,False
test,glioma,Tr-gl_36.jpg,data/Training/glioma/Tr-gl_36.jpg,train,pituitary,Tr-pi_233.jpg,data/Training/pituitary/Tr-pi_233.jpg,66,False,0.5628786622882974,0.41146573424339294,False
train,glioma,Tr-gl_371.jpg,data/Training/glioma/Tr-gl_371.jpg,validation,glioma,Tr-gl_316.jpg,data/Training/glioma/Tr-gl_316.jpg,66,True,0.6056112171897389,0.632179319858551,False
train,glioma,Tr-gl_427.jpg,data/Training/glioma/Tr-gl_427.jpg,validation,pituitary,Tr-pi_144.jpg,data/Training/pituitary/Tr-pi_144.jpg,66,False,0.7028402419848057,0.6286149024963379,False
train,glioma,Tr-gl_438.jpg,data/Training/glioma/Tr-gl_438.jpg,validation,meningioma,Tr-me_17.jpg,data/Training/meningioma/Tr-me_17.jpg,66,False,0.8232558609626284,0.7436546087265015,False
train,glioma,Tr-gl_446.jpg,data/Training/glioma/Tr-gl_446.jpg,validation,notumor,Te-no_141.jpg,data/Testing/notumor/Te-no_141.jpg,66,False,0.5697337451696468,0.2320784330368042,False
train,glioma,Tr-gl_457.jpg,data/Training/glioma/Tr-gl_457.jpg,validation,glioma,Tr-gl_465.jpg,data/Training/glioma/Tr-gl_465.jpg,66,True,0.6863128601207049,0.7535718679428101,False
train,glioma,Tr-gl_468.jpg,data/Training/glioma/Tr-gl_468.jpg,validation,glioma,Tr-gl_767.jpg,data/Training/glioma/Tr-gl_767.jpg,66,True,0.7213504075730459,0.6017144918441772,False
test,glioma,Tr-gl_481.jpg,data/Training/glioma/Tr-gl_481.jpg,train,glioma,Tr-gl_485.jpg,data/Training/glioma/Tr-gl_485.jpg,66,True,0.7509526239428727,0.6502175331115723,False
train,glioma,Tr-gl_526.jpg,data/Training/glioma/Tr-gl_526.jpg,validation,glioma,Tr-gl_889.jpg,data/Training/glioma/Tr-gl_889.jpg,66,True,0.6220242755031552,0.5459263324737549,False
test,glioma,Tr-gl_532.jpg,data/Training/glioma/Tr-gl_532.jpg,validation,meningioma,Te-me_245.jpg,data/Testing/meningioma/Te-me_245.jpg,66,False,0.7283812990320322,0.6885347962379456,False
test,glioma,Tr-gl_569.jpg,data/Training/glioma/Tr-gl_569.jpg,validation,glioma,Tr-gl_1085.jpg,data/Training/glioma/Tr-gl_1085.jpg,66,True,0.7505857351285256,0.7582501173019409,False
train,glioma,Tr-gl_576.jpg,data/Training/glioma/Tr-gl_576.jpg,validation,glioma,Te-gl_156.jpg,data/Testing/glioma/Te-gl_156.jpg,66,True,0.6921494905800142,0.6108223795890808,False
train,glioma,Tr-gl_579.jpg,data/Training/glioma/Tr-gl_579.jpg,validation,glioma,Tr-gl_959.jpg,data/Training/glioma/Tr-gl_959.jpg,66,True,0.6411802399232647,0.5755792260169983,False
test,glioma,Tr-gl_595.jpg,data/Training/glioma/Tr-gl_595.jpg,train,glioma,Tr-gl_799.jpg,data/Training/glioma/Tr-gl_799.jpg,66,True,0.7276943218816115,0.5797007083892822,False
train,glioma,Tr-gl_596.jpg,data/Training/glioma/Tr-gl_596.jpg,validation,glioma,Tr-gl_411.jpg,data/Training/glioma/Tr-gl_411.jpg,66,True,0.7669107164293637,0.7063412070274353,False
test,glioma,Tr-gl_607.jpg,data/Training/glioma/Tr-gl_607.jpg,validation,glioma,Tr-gl_1120.jpg,data/Training/glioma/Tr-gl_1120.jpg,66,True,0.6017187573076849,0.637588620185852,False
train,glioma,Tr-gl_615.jpg,data/Training/glioma/Tr-gl_615.jpg,validation,meningioma,Tr-me_571.jpg,data/Training/meningioma/Tr-me_571.jpg,66,False,0.6966225778112439,0.6208195090293884,False
train,glioma,Tr-gl_619.jpg,data/Training/glioma/Tr-gl_619.jpg,validation,meningioma,Tr-me_940.jpg,data/Training/meningioma/Tr-me_940.jpg,66,False,0.6029195409620193,0.5497434735298157,False
train,glioma,Tr-gl_67.jpg,data/Training/glioma/Tr-gl_67.jpg,validation,glioma,Te-gl_248.jpg,data/Testing/glioma/Te-gl_248.jpg,66,True,0.6486553811510483,0.5833518505096436,False
train,glioma,Tr-gl_688.jpg,data/Training/glioma/Tr-gl_688.jpg,validation,glioma,Tr-gl_959.jpg,data/Training/glioma/Tr-gl_959.jpg,66,True,0.6313311127906271,0.5209904313087463,False
test,glioma,Tr-gl_691.jpg,data/Training/glioma/Tr-gl_691.jpg,validation,meningioma,Te-me_257.jpg,data/Testing/meningioma/Te-me_257.jpg,66,False,0.6310187582266088,0.4844677448272705,False
train,glioma,Tr-gl_695.jpg,data/Training/glioma/Tr-gl_695.jpg,validation,glioma,Tr-gl_1307.jpg,data/Training/glioma/Tr-gl_1307.jpg,66,True,0.7694371508915593,0.7449266910552979,False
train,glioma,Tr-gl_699.jpg,data/Training/glioma/Tr-gl_699.jpg,validation,glioma,Tr-gl_835.jpg,data/Training/glioma/Tr-gl_835.jpg,66,True,0.6377839784799899,0.5459339022636414,False
test,glioma,Tr-gl_708.jpg,data/Training/glioma/Tr-gl_708.jpg,validation,glioma,Te-gl_254.jpg,data/Testing/glioma/Te-gl_254.jpg,66,True,0.6731841713050613,0.6985073089599609,False
test,glioma,Tr-gl_734.jpg,data/Training/glioma/Tr-gl_734.jpg,train,meningioma,Tr-me_1025.jpg,data/Training/meningioma/Tr-me_1025.jpg,66,False,0.759351540776558,0.6574956774711609,False
test,glioma,Tr-gl_779.jpg,data/Training/glioma/Tr-gl_779.jpg,train,glioma,Te-gl_375.jpg,data/Testing/glioma/Te-gl_375.jpg,66,True,0.6566208174005416,0.5539360046386719,False
train,glioma,Tr-gl_785.jpg,data/Training/glioma/Tr-gl_785.jpg,validation,meningioma,Te-me_193.jpg,data/Testing/meningioma/Te-me_193.jpg,66,False,0.702463753178897,0.5680163502693176,False
train,glioma,Tr-gl_81.jpg,data/Training/glioma/Tr-gl_81.jpg,validation,glioma,Tr-gl_116.jpg,data/Training/glioma/Tr-gl_116.jpg,66,True,0.7624678387231641,0.6300658583641052,False
